Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Collection
px-kickbokshandschoenen-leer-zwart-basic-kopie,PX KICKBOKSHANDSCHOENEN LEER ZWART-ROOD,"<p>PX KICKBOKSHANDSCHOENEN LEER ZWART &#8211; ROOD.<br />
Leuke zeer betaalbare Bokshandschoen voor de startende en ervaren kickboksers, zeer goede prijs kwaliteit verhouding.<br />
Gemaakt van rundleder.<br />
Met mesh aan de binnenkant voor betere beluchting.</p>
<p>&nbsp;</p>",PX,Kickbokshandschoenen leer,"PX, Kickbokshandschoenen leer, Handschoenen",TRUE,Title,Default Title,,,shopify,12,deny,manual,79.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2024/03/PX-KICKBOKSHANDSCHOEN-LEER-black-red.jpg,1,PX KICKBOKSHANDSCHOENEN LEER ZWART-ROOD,FALSE,PX KICKBOKSHANDSCHOENEN LEER ZWART-ROOD,Zeer goede prijs kwaliteit verhouding!,active,Handschoenen
px-kickbokshandschoenen-leer-zwart-basic-kopie,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/PX-KICKBOKSHANDSCHOEN-LEER-black-red-2.jpg,2,,,,,
px-kickbokshandschoenen-leer-zwart-basic-kopie,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/PX-KICKBOKSHANDSCHOEN-LEER-black-red-3.jpg,3,,,,,
px-kickbokshandschoenen-leer-zwart-basic-kopie,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/PX-KICKBOKSHANDSCHOEN-LEER-black-red-4.jpg,4,,,,,
px-kickbokshandschoenen-leer-zwart-basic-kopie,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/PX-KICKBOKSHANDSCHOEN-LEER-black-red-5.jpg,5,,,,,
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,Tatami vechtsport vloer Puzzelmat 2 cm dik 100×100 cm – zwart/grijs/rood/blauw,"<p>Tatami / Dojo Puzzelmat 2 cm dik.<br />
Kan als zwarte mat of als grijze mat gebruikt worden.</p>
<ul>
<li>Sportschool kwaliteit</li>
<li>Afwasbaar</li>
<li>100&#215;100 cm</li>
<li>Geschikt voor verschillende vechtsporten</li>
<li>Ook verkrijgbaar in 4 cm (voor bijvoorbeeld judo)</li>
</ul>
<p>Let op!<br />
Puzzelmatten en bokszakken worden per pallet verstuurd. Daar zitten andere prijzen aan vast. Vraag een offerte aan!</p>
<p>Voor het gebruik, even contact opnemen met ons over correcte manier van leggen en uitpakken!</p>",Fightpro,Sportvloeren,"Fightpro, Uitrusting, Sportvloeren",TRUE,Title,Default Title,168104a-1,,shopify,12,deny,manual,39.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-grijs-100x100x2cm.jpg,1,Tatami vechtsport vloer Puzzelmat 2 cm dik 100×100 cm – zwart/grijs/rood/blauw,FALSE,Tatami vechtsport vloer Puzzelmat 2 cm dik 100×100 cm – zwart/grijs/rood/blauw,"MEERDERE KLEUREN COMBINATIES MOGELIJK, TOP KWALITEIT PUZZLEMAT.",active,Uitrusting
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-rood-100x100x2cm.jpg,2,,,,,
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-BLAUW-100x100x2cm.jpg,3,,,,,
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-grijs-100x100x2cm-4.jpg,4,,,,,
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-grijs-100x100x2cm-3.jpg,5,,,,,
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-grijs-100x100x2cm-2.jpg,6,,,,,
tatami-vechtsport-vloer-puzzelmat-2-cm-dik-100x100-cm-zwart-grijs,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/03/vechtsport-mat-tatami-puzzle-zwart-rood-100x100x2cm2.jpg,7,,,,,
joya-sporttas-evolution-bag-zwart-goud-wit,Joya Sporttas EVOLUTION BAG – ZWART-GOUD-WIT,"<p>Joya Sporttas EVOLUTION BAG &#8211; ZWART-GOUD-WIT</p>
<p>Joya Sporttas verschillende kleuren met meerdere vakken</p>
<ul>
<li>Hoofdvak met rits</li>
<li>Zijvak met rits</li>
<li>Schouder dragen</li>
<li>Waterdichte rits</li>
<li>Ontwerp met zijdeprint</li>
<li>Hittegeperst ontwerp</li>
<li>borduurwerk</li>
<li>Monogram voering</li>
</ul>",Joya,Sport tassen,"Joya, Uitrusting, Sport tassen",TRUE,Title,Default Title,JGE-BAG01,,shopify,12,deny,manual,59.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2024/02/JOYA-sporttas-EVOLUTION-BAG2.jpg,1,Joya Sporttas EVOLUTION BAG – ZWART-GOUD-WIT,FALSE,Joya Sporttas EVOLUTION BAG – ZWART-GOUD-WIT,,active,Uitrusting
joya-sporttas-evolution-bag-zwart-goud-wit,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/02/JOYA-sporttas-EVOLUTION-BAG.jpg,2,,,,,
joya-sporttas-evolution-bag-zwart-goud-wit,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2024/02/JOYA-sporttas-EVOLUTION-BAG3.jpg,3,,,,,
thaise-namman-muay-creme-100-gr,THAISE NAMMAN MUAY CREME 100 GR,"<p>THAISE NAMMAN MUAY CREME, voor blessures, spieren opwarmen en nog veel meer.<br />
100 GR</p>",Namman Muay,Diversen,"Namman Muay, Diversen",TRUE,Title,Default Title,048800a-1,,shopify,12,deny,manual,24.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2024/01/Namman_Muay_thai-creme.jpg,1,THAISE NAMMAN MUAY CREME 100 GR,FALSE,THAISE NAMMAN MUAY CREME 100 GR,,active,Diversen
esn-shaker-black-transparent,"ESN SHAKER, BLACK TRANSPARENT","<p>ESN SHAKER, BLACK TRANSPARENT</p>",ESN,Diversen,"ESN, Diversen",TRUE,Title,Default Title,,,shopify,12,deny,manual,4.90,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/12/ESN-SHAKER-600ml.jpg,1,"ESN SHAKER, BLACK TRANSPARENT",FALSE,"ESN SHAKER, BLACK TRANSPARENT","ESN SHAKER, BLACK TRANSPARENT, Inhoud 600 ml Stevig materiaal, vrij van BPA & DEHP Met maatverdeling voor eenvoudig doseren",active,Diversen
super-pro-combat-gear-legend-kickbokshandschoenen-leer,SUPER PRO COMBAT GEAR LEGEND KICKBOKSHANDSCHOENEN LEER,"<p>SUPER PRO COMBAT GEAR LEGEND KICKBOKSHANDSCHOENEN LEER. Voor de serieuze vechtsporter.</p>
<p>&nbsp;</p>",Super Pro,Kickbokshandschoenen leer,"Super Pro, Kickbokshandschoenen leer, Handschoenen",TRUE,Title,Default Title,,,shopify,12,deny,manual,99.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-LEGEND-KICKBOKSHANDSCHOENEN-black-2.jpg,1,SUPER PRO COMBAT GEAR LEGEND KICKBOKSHANDSCHOENEN LEER,FALSE,SUPER PRO COMBAT GEAR LEGEND KICKBOKSHANDSCHOENEN LEER,,active,Handschoenen
super-pro-combat-gear-legend-kickbokshandschoenen-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-LEGEND-KICKBOKSHANDSCHOENEN-black-3.jpg,2,,,,,
super-pro-combat-gear-legend-kickbokshandschoenen-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-LEGEND-KICKBOKSHANDSCHOENEN-black-4.jpg,3,,,,,
super-pro-combat-gear-legend-kickbokshandschoenen-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-LEGEND-KICKBOKSHANDSCHOENEN-black-5.jpg,4,,,,,
super-pro-combat-gear-legend-kickbokshandschoenen-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-LEGEND-KICKBOKSHANDSCHOENEN-black-6.jpg,5,,,,,
super-pro-combat-gear-legend-kickbokshandschoenen-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-LEGEND-KICKBOKSHANDSCHOENEN-black-7.jpg,6,,,,,
super-pro-gym-sporttas-zwart-wit-small,Super Pro Gym Sporttas – Zwart/Wit Small,"<p>5 vakken<br />
Een extra vak voor natte spullen<br />
Afmeting: 46 x 30 x 29 cm (small)</p>
<p>&nbsp;</p>",Super Pro,Sport tassen,"Super Pro, Uitrusting, Sport tassen",TRUE,Title,Default Title,,,shopify,12,deny,manual,39.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/07/SUPER-PRO-COMBAT-GEAR-GYM-SPORTTAS.jpg,1,Super Pro Gym Sporttas – Zwart/Wit Small,FALSE,Super Pro Gym Sporttas – Zwart/Wit Small,,active,Uitrusting
super-pro-gym-sporttas-zwart-wit-small,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/07/SUPER-PRO-COMBAT-GEAR-GYM-SPORTTAS-1.jpg,2,,,,,
super-pro-gym-sporttas-zwart-wit-small,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/11/SUPER-PRO-COMBAT-GEAR-GYM-SPORTTAS-2.jpg,3,,,,,
hayabusa-bokszak-heavy-bag,Hayabusa bokszak Heavy Bag gevuld 150 cm,"<p>Hayabusa bokszak Heavy Bag.<br />
Gevuld, professionele bokszak.<br />
180 cm<br />
Eventueel vast te zetten aan de grond met bijbehorende &#8220;Heavy Bag Anker&#8221;.</p>
<p>Voor thuis gebruik en professioneel sportschool gebruik.</p>",Hayabusa,Bokszakken,"Bokszakken, Uitrusting, Hayabusa",TRUE,Title,Default Title,HAY-BZ-150,,shopify,12,deny,manual,299.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-bokszak-Heavy-Bag-1.jpg,1,Hayabusa bokszak Heavy Bag gevuld 150 cm,FALSE,Hayabusa bokszak Heavy Bag gevuld 150 cm,Hayabusa bokszak Heavy Bag 180 cm,active,Uitrusting
hayabusa-bokszak-heavy-bag,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-bokszak-Heavy-Bag-2.jpg,2,,,,,
hayabusa-bokszak-heavy-bag,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-bokszak-Heavy-Bag-3.jpg,3,,,,,
hayabusa-bokszak-heavy-bag,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-bokszak-Heavy-Bag-4.jpg,4,,,,,
hayabusa-bokszak-heavy-bag,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-bokszak-Heavy-Bag-5.jpg,5,,,,,
hayabusa-bokszak-heavy-bag,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-bokszak-Heavy-Bag-6.jpg,6,,,,,
fightpro-kickboks-broekje-black-on-black,Fightpro kickboks-broekje black-on-black,"<div class=""short-description"">
<div class=""std"">Fightpro kickboks-broekje black-on-black, goede kwaliteit met geborduurd FIGHTPRO logo.</div>
<div class=""std""></div>
</div>",Fightpro,Broekjes,"Fightpro, Broekjes, Kleding, Bestseller",TRUE,Title,Default Title,Fightpro-PU-HS-2-1,,shopify,12,deny,manual,34.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Kickboxhose-Muay-Thai-Shorts-Fightpro.jpg,1,Fightpro kickboks-broekje black-on-black,FALSE,Fightpro kickboks-broekje black-on-black,Fightpro kickboks-broekje black-on-black,active,Kleding
fightpro-kickboks-broekje-black-on-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Kickboxhose-Muay-Thai-Shorts-Fightpro-back.jpg,2,,,,,
fightpro-kickboks-broekje-black-on-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/FIGHTPRO-kickboks-broekje-geborduurd1.jpg,3,,,,,
fightpro-scheenbeschermers-skintex-black-on-black,Fightpro scheenbeschermers deLuxe black-on-black,"<div class=""short-description"">
<div class=""std"">Voor alle kickboksers geschikt, van beginner tot gevorderd. Fightpro shinguards!</div>
<div class=""std"">De scheenbeschermers zijn gemaakt van van hoogwaardige skintex en doen niets onder voor de leren variant.</div>
<div class=""std""></div>
</div>",Fightpro,Scheenbeschermers,"Fightpro, Scheenbeschermers, Bescherming, Bestseller",TRUE,Title,Default Title,Fightpro-PU-HS-2,,shopify,12,deny,manual,74.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/fightpro-Schienbeinschutz-deluxe.jpg,1,Fightpro scheenbeschermers deLuxe black-on-black,FALSE,Fightpro scheenbeschermers deLuxe black-on-black,Fightpro scheenbeschermers black-on-black. Meerdere maten!,active,Bescherming
fightpro-scheenbeschermers-skintex-black-on-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/fightpro-Schienbeinschutz-deluxe-1.jpg,2,,,,,
fightpro-scheenbeschermers-skintex-black-on-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/fightpro-Schienbeinschutz-deluxe-2.jpg,3,,,,,
fightpro-scheenbeschermers-skintex-black-on-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/fightpro-Schienbeinschutz-deluxe-3.jpg,4,,,,,
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,"Hayabusa Perfect Stretch Hand Wraps / bandage purple lotus, blue/geo, red/tribal","<p>Hayabusa Perfect Stretch Hand Wraps / bandage</p>
<p>Hayabusa Bandage van zeer goede kwaliteit.<br />
voor de serieuze en professionele sporter.<br />
kleur: Purple Lotus.<br />
Lengte 450 cm</p>
<p>&nbsp;</p>",Hayabusa,Bandages,"Bandages, Bescherming, Hayabusa",TRUE,Title,Default Title,HAY-HW-PL,,shopify,12,deny,manual,19.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps.jpg,1,"Hayabusa Perfect Stretch Hand Wraps / bandage purple lotus, blue/geo, red/tribal",FALSE,"Hayabusa Perfect Stretch Hand Wraps / bandage purple lotus, blue/geo, red/tribal",Hayabusa Perfect Stretch Handwraps Purple Lotus bandage,active,Bescherming
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps-Purple-Lotus-bandage-2.jpg,2,,,,,
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps-Purple-Lotus-bandage-3.jpg,3,,,,,
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps-Purple-Lotus-bandage-4.jpg,4,,,,,
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps-blu-geo-bandage-2.jpg,5,,,,,
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps-Purple-Lotus-bandage-1.jpg,6,,,,,
hayabusa-perfect-stretch-hand-wraps-bandage-purple-lotus,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Perfect-Stretch-Handwraps-red-tribal-bandage.jpg,7,,,,,
hayabusa-t3-neon-boxing-gloves-yellow,Hayabusa T3 Neon Boxing Gloves yellow,"<p>Hayabusa handschoenen van zeer goede kwaliteit. Prijswinnaar van Men&#8217;s Health in 2019 voor beste Gloves in the world!<br />
voor de serieuze en professionele sporter. Neon yellow.</p>
<p>&#8220;Next level&#8221; pols support en knokkel bescherming.</p>",Hayabusa,Kickbokshandschoenen leer,"Handschoenen, Kickbokshandschoenen leer, Hayabusa",TRUE,Maat,14 oz,HAY-BH-T3N-YE-14oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-yellow.jpg,1,Hayabusa T3 Neon Boxing Gloves yellow,FALSE,Hayabusa T3 Neon Boxing Gloves yellow,Al jaren bekend als een van de beste handschoen merken in de wereld. Hayabusa T3 Neon Boxing Gloves yellow,active,Handschoenen
hayabusa-t3-neon-boxing-gloves-yellow,,,,,,,,16 oz,HAY-BH-T3N-YE-16oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-neon-boxing-gloves-yellow,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-yellow-1.jpg,2,,,,,
hayabusa-t3-neon-boxing-gloves-yellow,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-yellow-2.jpg,3,,,,,
hayabusa-t3-neon-boxing-gloves-yellow,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-yellow-3.jpg,4,,,,,
hayabusa-t3-neon-boxing-gloves-yellow,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-yellow-4-1.jpg,5,,,,,
hayabusa-t3-neon-boxing-gloves-orange,Hayabusa T3 Neon Boxing Gloves orange,"<p>Hayabusa handschoenen van zeer goede kwaliteit. Prijswinnaar van Men&#8217;s Health in 2019 voor beste Gloves in the world!<br />
voor de serieuze en professionele sporter. Neon orange.</p>
<p>&#8220;Next level&#8221; pols support en knokkel bescherming.</p>",Hayabusa,Kickbokshandschoenen leer,"Handschoenen, Kickbokshandschoenen leer, Hayabusa",TRUE,Maat,14 oz,HAY-BH-T3N-OR-14oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-orange-5.jpg,1,Hayabusa T3 Neon Boxing Gloves orange,FALSE,Hayabusa T3 Neon Boxing Gloves orange,Al jaren bekend als een van de beste handschoen merken in de wereld. Hayabusa T3 Neon Boxing Gloves orange,active,Handschoenen
hayabusa-t3-neon-boxing-gloves-orange,,,,,,,,16 oz,HAY-BH-T3N-OR-16oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-neon-boxing-gloves-orange,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-orange-1.jpg,2,,,,,
hayabusa-t3-neon-boxing-gloves-orange,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-orange-2.jpg,3,,,,,
hayabusa-t3-neon-boxing-gloves-orange,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-orange-3.jpg,4,,,,,
hayabusa-t3-neon-boxing-gloves-orange,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-orange-4.jpg,5,,,,,
hayabusa-t3-neon-boxing-gloves-orange,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-orange.jpg,6,,,,,
hayabusa-t3-neon-boxing-gloves-blue,Hayabusa T3 Neon Boxing Gloves blue,"<p>Hayabusa handschoenen van zeer goede kwaliteit. Prijswinnaar van Men&#8217;s Health in 2019 voor beste Gloves in the world!<br />
voor de serieuze en professionele sporter. Neon blauw.</p>
<p>&#8220;Next level&#8221; pols support en knokkel bescherming.</p>",Hayabusa,Kickbokshandschoenen leer,"Handschoenen, Kickbokshandschoenen leer, Hayabusa",TRUE,Maat,14 oz,HAY-BH-T3N-BL-14oz,,shopify,12,deny,manual,179.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-blue.jpg,1,Hayabusa T3 Neon Boxing Gloves blue,FALSE,Hayabusa T3 Neon Boxing Gloves blue,Al jaren bekend als een van de beste handschoen merken in de wereld. Hayabusa T3 Neon Boxing Gloves,active,Handschoenen
hayabusa-t3-neon-boxing-gloves-blue,,,,,,,,16 oz,HAY-BH-T3N-BL-16oz,,shopify,12,deny,manual,179.95,,TRUE,TRUE,,,,,,,,
hayabusa-t3-neon-boxing-gloves-blue,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-blue-1.jpg,2,,,,,
hayabusa-t3-neon-boxing-gloves-blue,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-blue-2.jpg,3,,,,,
hayabusa-t3-neon-boxing-gloves-blue,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-blue-3.jpg,4,,,,,
hayabusa-t3-neon-boxing-gloves-blue,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-T3-Neon-Boxing-Gloves-blue-4.jpg,5,,,,,
hayabusa-falcon-muay-thai-shorts-blue,Hayabusa Falcon Muay Thai Shorts – BLUE,<p>Een mooi sportbroekje van het merk Hayabusa. Traditionele muay thai shorts in het blauw</p>,Hayabusa,Broekjes,"Kleding, Broekjes, Hayabusa",TRUE,Maat,XXS,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Falcon-Muay-Thai-Shorts-blue.jpg,1,Hayabusa Falcon Muay Thai Shorts – BLUE,FALSE,Hayabusa Falcon Muay Thai Shorts – BLUE,,active,Kleding
hayabusa-falcon-muay-thai-shorts-blue,,,,,,,,XS,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-blue,,,,,,,,S,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-blue,,,,,,,,M,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-blue,,,,,,,,L,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-blue,,,,,,,,XL,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-blue,,,,,,,,XXL,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-red,Hayabusa Falcon Muay Thai Shorts – RED,<p>Een mooi sportbroekje van het merk Hayabusa. Traditionele muay thai shorts</p>,Hayabusa,Broekjes,"Kleding, Broekjes, Hayabusa",TRUE,Maat,XXS,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/10/Hayabusa-Falcon-Muay-Thai-Shorts-red.jpg,1,Hayabusa Falcon Muay Thai Shorts – RED,FALSE,Hayabusa Falcon Muay Thai Shorts – RED,,active,Kleding
hayabusa-falcon-muay-thai-shorts-red,,,,,,,,XS,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-red,,,,,,,,S,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-red,,,,,,,,M,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-red,,,,,,,,L,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-red,,,,,,,,XL,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
hayabusa-falcon-muay-thai-shorts-red,,,,,,,,XXL,,,shopify,12,deny,manual,69.95,,TRUE,TRUE,,,,,,,,
bjj-tatami-nova-absolute-black-gi,BJJ TATAMI Nova Absolute Black Gi,<p>BJJ TATAMI Nova Absolute Black Gi</p>,Tatami Fightwear,BJJ,"Tatami Fightwear, Kleding, BJJ",TRUE,Maat,A2 / 180,,,shopify,12,deny,manual,85.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2023/09/tatami-BJJ-Nova-Absolute-Black-Gi.jpg,1,BJJ TATAMI Nova Absolute Black Gi,FALSE,BJJ TATAMI Nova Absolute Black Gi,Maten voor GI’s ofwel BJJ pakken BJJ TATAMI Nova Absolute Black Gi,active,Kleding
bjj-tatami-nova-absolute-black-gi,,,,,,,,A3 / 190,,,shopify,12,deny,manual,85.00,,TRUE,TRUE,,,,,,,,
bjj-tatami-nova-absolute-black-gi,,,,,,,,M4 / 155,,,shopify,12,deny,manual,85.00,,TRUE,TRUE,,,,,,,,
bjj-tatami-nova-absolute-black-gi,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/09/tatami-BJJ-Nova-Absolute-Black-Gi-2.jpg,2,,,,,
bjj-tatami-nova-absolute-black-gi,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2023/09/tatami-BJJ-Nova-Absolute-Black-Gi-3.jpg,3,,,,,
